review_id,user_id,business_id,stars_x,useful,funny,cool,text,date,name,city,state,stars_y,review_count,main_category,delivery,outdoor_seating,reservations,wifi,cleaned_text,sentiment
RkXe6gzU6bfut_Q2W2NpbA,jPaGpFevnH4y1BQGIe3glw,LHSTtnW3YHCeUkRDGyJOyw,5,0,0,0,This is one of my favorite restaurants. They have the best burgers and the most amazing unique menu and a delicious selection of craft beers. Love coming here great food great time.,2017-12-02 23:28:30,Fries Rebellion,Quakertown,PA,3.5,103,Beer Bar,False,False,True,u'free',one favorite restaurants best burgers amazing unique menu delicious selection craft beers love coming great food great time,Positive
Wv6ty8iRgaPtqRzQXQiDaA,V0RkSHN5nckzO6oPTCp6mw,LHSTtnW3YHCeUkRDGyJOyw,4,0,0,0,"Let me start by saying that my wife and I are vegetarians, so eating most of their more popular dishes isn't possible. But so far what we've been able to eat we've really enjoyed. Our normal visit consist of overindulgence on appetizers. 

The pretzel bites are amazing. Same thing with the grilled brie, apple and honey sandwich (we ditch the bacon...I know, sacrelidge!). But the star of the show is always the fries. We usually get the Smack fries which are outstanding. Also a fan of the fried pickles. 

Misses so far have been the veggie quesadilla (bland and ordinary) and the spinach artichoke dip (pasty and again rather plain). 

Their beer and drink selections are wonderful. 

Only negatives in two visits is the sometimes slow staff (even when not busy) and old ass dilapidated parking lot.",2018-03-23 23:22:00,Fries Rebellion,Quakertown,PA,3.5,103,Beer Bar,False,False,True,u'free',let start saying wife vegetarians eating popular dishes isnt possible far weve able eat weve really enjoyed normal visit consist overindulgence appetizers pretzel bites amazing thing grilled brie apple honey sandwich ditch baconi know sacrelidge star show always fries usually get smack fries outstanding also fan fried pickles misses far veggie quesadilla bland ordinary spinach artichoke dip pasty rather plain beer drink selections wonderful negatives two visits sometimes slow staff even busy old ass dilapidated parking lot,Positive
w0cb9xwH5KSgtTpP3DcIVg,yujZWE_uZn41f5-677Gvjg,LHSTtnW3YHCeUkRDGyJOyw,4,1,0,0,"I wrote this a while ago but never posted it for some reason. Tonight was our first time here & it was excellent! The beer selection was amazing. Our server was great as well. My wife & I split the fried pickles, with the chipotle ranch dipping sauce, and a dozen wings, half 309 recipe & half extra hot. The wings were very good but I could have used a little extra sauce just because that is my preference. The fried pickles were very good but could have been a little more crispy. The chipotle dipping sauce was awesome. My wife & I then split the Belly Buster Burger special, 2 cheeseburger patties, a HUGE slice of pork roll, homemade Thousand Island Dressing & fries! It was awesome! It also came with fries on the side with homemade ketchup as well as homemade chipotle ketchup. Both were amazing. I love ketchup & usually don't like homemade ketchup but theirs was excellent Can't wait to go back!! 

Have been back here a few more times & even ordered take out 3-4 times. It has never disappointed.",2016-01-30 15:55:07,Fries Rebellion,Quakertown,PA,3.5,103,Beer Bar,False,False,True,u'free',wrote ago never posted reason tonight first time excellent beer selection amazing server great well wife split fried pickles chipotle ranch dipping sauce dozen wings half recipe half extra hot wings good could used little extra sauce preference fried pickles good could little crispy chipotle dipping sauce awesome wife split belly buster burger special cheeseburger patties huge slice pork roll homemade thousand island dressing fries awesome also came fries side homemade ketchup well homemade chipotle ketchup amazing love ketchup usually dont like homemade ketchup excellent cant wait go back back times even ordered take times never disappointed,Positive
2X3-XPxAiHT62VONeLksDg,dJnCcW_dFZ8SeU2HtqkuHQ,LHSTtnW3YHCeUkRDGyJOyw,3,0,0,0,"chicken sandwich was a little light on the jam and spinach, good portion of chicken.  Roll was great.  But really, .50 for a little side of mayo when 7 of us are ordering sandwiches and drinks?",2016-03-19 19:33:05,Fries Rebellion,Quakertown,PA,3.5,103,Beer Bar,False,False,True,u'free',chicken sandwich little light jam spinach good portion chicken roll great really little side mayo us ordering sandwiches drinks,Positive
LkJIMtMs-WClAl6myN74pQ,PwdcGRVTdxYxRI-7T3higQ,LHSTtnW3YHCeUkRDGyJOyw,5,0,2,1,"Food is amazing. Best burger and fries in Quakertown - period. Seriously - their food is amazing.

Their beer menu is extensive and the atmosphere is just awesome.

Customer for life.",2016-01-17 21:12:01,Fries Rebellion,Quakertown,PA,3.5,103,Beer Bar,False,False,True,u'free',food amazing best burger fries quakertown period seriously food amazing beer menu extensive atmosphere awesome customer life,Positive
Fbfass3ckKOCT43BK7nisQ,hg_qf2EVwWtltLBazLd38A,LHSTtnW3YHCeUkRDGyJOyw,4,0,0,0,"Update: went back the other day and they no longer have the special fries on the menu at all and they changed a lot of the menu. They say it is because they change the menu seasonally. A restaurant called Fries Rebellion and you took the fries off the menu? They were still able to kind of make the Smack fries by putting the garlic parmesan wing sauce on fries which we really appreciated but come on now.

The other food was good. Burger was awesome. Onion soup was great but served in the world's smallest crock. Pepperoni/prosciutto grilled cheese was a lot of salty too thick cut meats. Crab soup was not bad but a little thin. Wish they hadn't made so many changes...",2016-11-11 03:53:09,Fries Rebellion,Quakertown,PA,3.5,103,Beer Bar,False,False,True,u'free',update went back day longer special fries menu changed lot menu say change menu seasonally restaurant called fries rebellion took fries menu still able kind make smack fries putting garlic parmesan wing sauce fries really appreciated come food good burger awesome onion soup great served worlds smallest crock pepperoniprosciutto grilled cheese lot salty thick cut meats crab soup bad little thin wish hadnt made many changes,Positive
cy-epV-VGqWekNQkh5_DfA,K7EJEADlrJL9H9rd6Do2mg,LHSTtnW3YHCeUkRDGyJOyw,4,12,1,1,Great cheese steaks and fried pickles...,2015-07-06 21:41:20,Fries Rebellion,Quakertown,PA,3.5,103,Beer Bar,False,False,True,u'free',great cheese steaks fried pickles,Positive
Ftpooktt-PSAtyZFQstLFw,Vq2rKjqRFV1P7Jy9f1Gh0Q,LHSTtnW3YHCeUkRDGyJOyw,1,2,0,0,"HORRIBLE...To say they forgot our order is an understatement, took over an hour +++ CRAZY...fries looked gross and tasted worse...Waitress did not know her job and was INATTENTIVE!!!!...12 Jan 2017 update...When you have to go to the bar to get a drink that is BAD !!!   Pricey for a burger joint...Seems like the owners do not care that a party of 4 couples will never go back again!!!!",2016-10-03 14:19:28,Fries Rebellion,Quakertown,PA,3.5,103,Beer Bar,False,False,True,u'free',horribleto say forgot order understatement took hour crazyfries looked gross tasted worsewaitress know job inattentive jan updatewhen go bar get drink bad pricey burger jointseems like owners care party couples never go back,Negative
SS2wBEgAye6YwbTvHCO5VQ,oxbMXEYJY548odkBELd_AQ,LHSTtnW3YHCeUkRDGyJOyw,5,7,0,0,"Excellent menu and beer selection. Will definitely go again!
Apps of fried pickles were perfect, the beer cheese sauce for the pretzels was amazing. Lots of burgers to chose from, they were cooked as ordered. Homemade ketchup. We got fried peanut butter balls for dessert that were surprisingly good.",2015-09-12 20:17:14,Fries Rebellion,Quakertown,PA,3.5,103,Beer Bar,False,False,True,u'free',excellent menu beer selection definitely go apps fried pickles perfect beer cheese sauce pretzels amazing lots burgers chose cooked ordered homemade ketchup got fried peanut butter balls dessert surprisingly good,Positive
VEkoBIWFvfhE-eNRUVxI4A,yujZWE_uZn41f5-677Gvjg,LHSTtnW3YHCeUkRDGyJOyw,4,23,0,7,"Tonight was our first time here & it was excellent! The beer selection was amazing. Our server was great as well. My wife & I split the fried pickles, with the chipotle ranch dipping sauce, and a dozen wings, half 309 recipe & half extra hot. The wings were very good but I could have used a little extra sauce just because that is my preference. The fried pickles were very good but could have been a little more crispy. The chipotle dipping sauce was awesome. My wife & I then split the Belly Buster Burger special, 2 cheeseburger patties, a HUGE slice of pork roll, homemade Thousand Island Dressing & fries! It was awesome! It also came with fries on the side with homemade ketchup as well as homemade chipotle ketchup. Both were amazing. I love ketchup & usually don't like homemade ketchup but theirs was amazing! Can't wait to go back!!",2015-03-22 01:18:51,Fries Rebellion,Quakertown,PA,3.5,103,Beer Bar,False,False,True,u'free',tonight first time excellent beer selection amazing server great well wife split fried pickles chipotle ranch dipping sauce dozen wings half recipe half extra hot wings good could used little extra sauce preference fried pickles good could little crispy chipotle dipping sauce awesome wife split belly buster burger special cheeseburger patties huge slice pork roll homemade thousand island dressing fries awesome also came fries side homemade ketchup well homemade chipotle ketchup amazing love ketchup usually dont like homemade ketchup amazing cant wait go back,Positive
