business_id,name,city,state,stars,review_count,main_category,delivery,outdoor_seating,reservations,wifi,latitude,longitude
TGfPJHImEq6AQL9a1laxlg,Chick-fil-A,Philadelphia,PA,4.0,80,Event Planning & Services,True,False,False,u'free',40.08178,-75.0267907
CPgWuWGZ4v2sZr5_-1kluw,Checkers,Philadelphia,PA,2.0,21,Fast Food,True,True,False,u'no',39.9719414,-75.159771
VCkSUsdL5P0p16DAPxVROA,NY Bagel & Deli Shop,Philadelphia,PA,4.0,31,Bagels,True,,,u'free',39.960811,-75.1573883
dIpTuL2T1L98GQGU17IeSw,The Bricks,Tampa,FL,4.0,548,Breakfast & Brunch,True,True,False,u'free',27.9600238,-82.4444005
XRkzSBTroG7kIdI7Z8ic6g,Piccadilly,Metairie,LA,3.0,51,Seafood,True,False,False,'no',29.994939,-90.18365
SoJwDKedR7SJh7-G69C38A,Hong Kong Sunny,New Hope,PA,3.0,18,Chinese,False,False,,u'no',40.3639078093,-74.9660219123
FW1PXpUq-yOs-5O_gqz3AQ,Big Mike's BBQ,Tampa,FL,4.5,32,Barbeque,False,True,False,None,28.0114997,-82.5828401
1tLrjXG-I9hkOoZxlbwDqw,Olde Black Horse,Norristown,PA,4.0,9,American (Traditional),,,,'free',40.1083808,-75.318943
SlLfWzeYOrVBxCd-0QILZQ,The Boiling House,Cherry Hill,NJ,4.0,238,Cajun/Creole,True,None,True,u'free',39.8996609,-74.9532997
adATTqggIQX5xxLDISkFTw,Just Churros,Tucson,AZ,5.0,25,Food Trucks,True,,,u'no',32.2712313189,-110.9920754497
pNu5bd9aL3jcJClfdQ86MQ,Momo's Ouzaria Taverna,St Louis,MO,3.5,243,Mediterranean,False,True,True,u'free',38.6603769097,-90.3371429443
bdfZdB2MTXlT6-RBjSIpQg,Pho Bistro,Isla Vista,CA,3.0,184,Chinese,True,True,False,u'no',34.4129345,-119.8555307
1EokZOnCDkjv2VtPtplyHw,Reno Downtown Joint,St Petersburg,FL,4.0,10,American (Traditional),True,True,,,27.7717231748,-82.6383055959
ZpmSEd9N042IJanBiKlKiQ,Smoke & Thyme,Boise,ID,4.0,19,American (New),True,,,,43.6111922,-116.2062753
42OM20QndpmsOSY6ccudBA,Union Teller Delicatessen,Nashville,TN,3.5,6,Bagels,True,False,,u'free',36.1648001,-86.7799287
SwWfW3vBn5QkDE7T3urGAg,Persis Biryani Indian Grill,Mount Juliet,TN,4.5,246,Indian,True,True,True,u'free',36.162142,-86.516006
W4rgF_1eKzFZiGUOsgbGMA,Amber Indian Restaurant,Carmel,IN,4.0,243,Pakistani,True,False,True,'no',39.9710819,-86.1601728
yN6jZyG1G1FG_HCZQlJZ1g,City Barbeque,Fishers,IN,4.0,188,Caterers,True,True,False,u'free',39.979376,-86.001692
WmnPtMtY0elYVStooCTfng,Barista Cafe,Palmyra,NJ,4.5,12,Breakfast & Brunch,False,False,False,u'free',40.0043533,-75.0222651
PW5eZM5RAQEhy3wgovChhQ,Cafe Victoria's,Philadelphia,PA,3.0,29,Cafes,True,True,False,u'free',39.958422,-75.158257
jGewGnIYcf9LFBcR8lMC5g,Picasso Restaurant & Bar,Media,PA,3.0,34,Italian,False,True,True,,39.9179115,-75.390854
-lVTNjVoTMOkD-eT--u0oA,El Rancho Nuevo,Saint Charles,MO,3.5,66,Mexican,None,False,True,'paid',38.7687445,-90.5219795
TCxvQgfBD6_JjOM3N1VPRA,High Ridge Family Diner,High Ridge,MO,4.5,8,Diners,False,,,,38.4863979071,-90.5041513042
lPPYZr1_jx0XeW-xR9WJtw,DOSC,Edmonton,AB,4.0,87,Cocktail Bars,True,False,True,u'free',53.5428720873,-113.4995122836
0sr1EyOc6Td1C-962QW88w,La Cucina Italian Eatery,Conshohocken,PA,4.0,44,Italian,True,True,False,u'free',40.088398,-75.2926963
SFKjUQ1gmfwm7cJhMCFmkA,ZigZag Scallop,Hernando Beach,FL,4.0,214,Seafood,True,True,True,u'free',28.497700000000002,-82.650015
frsWe9bmMOMIBOBNzsCTew,African Palace Bar And Grill,Florissant,MO,4.0,26,African,False,False,False,u'free',38.7790065,-90.2800209
-H6s1c2NRic5UKxXqi4FdQ,Bagelicious and More,Brandon,FL,3.5,7,Breakfast & Brunch,,,,,27.9588017985,-82.2789713027
xwSWtJcQkzTF6HNm_IMgcg,Rusty's Pizza Parlor,Goleta,CA,2.5,94,Chicken Wings,True,False,True,u'no',34.4290427,-119.8693616
yFqq66GxRjnhZXPgjA6hnw,KFC,Philadelphia,PA,2.0,7,Chicken Shop,True,False,False,'free',40.031578,-75.104787
IbndcMURguByburM72o3SA,State Street Kitchen,Newtown,PA,4.5,124,Korean,False,False,False,u'no',40.2285432,-74.9370146
diwwt5QBU3-Thig9SVlsOA,Brew Brothers,Reno,NV,3.5,592,American (Traditional),True,False,False,'free',39.5295616355,-119.8145651258
3uvFklejzRPwEPEZQ5vHYQ,Wawa,Media,PA,3.5,14,Delis,True,False,False,u'free',39.916175541,-75.3876546369
0l_njS4wGMadAk1b4nZRUA,Panera Bread,King of Prussia,PA,2.5,58,Bakeries,True,False,False,u'free',40.089985,-75.382315
lB6jIOb1UBATmdfot4KJew,Soco's Gyros,Saint Louis,MO,4.0,126,Delis,True,False,False,u'no',38.5245347,-90.355678
cm0bhBDPM3bjBefmEXa3BQ,Nudy's Cafe - Chadds Ford,Chadds Ford,PA,3.5,63,Breakfast & Brunch,True,True,False,u'no',39.8808598,-75.5482765
MObScX791gFEwtkoFA9GQg,Creekside Inn,Woodstown,NJ,3.5,20,American (New),False,True,True,u'free',39.65126,-75.31747
3c9TiufCFT2yXXj3R08Vwg,Snellgroves Restaurant,Plant City,FL,3.5,64,Southern,True,False,False,u'free',28.0148425,-82.1231756
TJe1ZGe-X0-GjOQd00kKxA,Brixx Craft House,Boise,ID,4.0,115,American (Traditional),True,True,True,,43.671633,-116.283591
nHUJCK-Ek_lAVTSyEz9GEQ,Adventure Coast Fun Park,Spring Hill,FL,4.5,10,American (New),,,,u'no',28.4352625,-82.5669664
HCbJPXWXvwN-C7XfmVy3gA,Granite City Food & Brewery,Indianapolis,IN,3.5,258,Desserts,None,True,True,u'free',39.7664200969,-86.1592453161
jZoeTGRfhG9n_Jo6VMqwxw,Sushi Wasabi,Edmonton,AB,4.0,57,Sushi Bars,False,False,True,'free',53.4945772799,-113.517946463
A1lAqN3SOaBLoo6NqVcy4Q,McDonald's,Brandon,FL,2.0,6,Sandwiches,True,,False,,27.925332,-82.325395
O0YHVrUtxbsEhQ4qaWkVaw,Boston Pizza,Edmonton,AB,2.5,6,Italian,True,True,True,u'free',53.5695004,-113.494179
kGjpBqAqG4mIuFSgU2KKEA,The Royal Indian Cuisine,Philadelphia,PA,4.0,28,Indian,True,False,True,u'no',39.948365,-75.1744997
L9CKPOoI51LNnRW8B1M8CQ,Dot's Dairy Bar,Levittown,PA,4.0,9,Ice Cream & Frozen Yogurt,False,True,,'no',40.136096,-74.873249
kLSEk3qXY1KdtFjxHJ9pww,McDonald's,Philadelphia,PA,1.5,20,Fast Food,True,False,False,,40.0884161,-74.9650112
uKEabBQrn0gLzvTppOrKIA,Casita Taqueria,Saint Petersburg,FL,4.5,207,Mexican,None,True,False,'no',27.7969762597,-82.6381678127
epGYbd0_OeSxsSkw-Kx5Rg,Hippie Hi,Clearwater,FL,4.0,16,Vegan,False,True,True,u'free',27.9684516983,-82.7621585038
8JEOmVGQffkr6xtn4vvplQ,Pita Kebob,Ruskin,FL,4.0,142,Kebab,None,True,False,u'free',27.713401,-82.394372
rF0xI_3jjlsEKp3N0Z0BuQ,Trattoria Totaro,Conshohocken,PA,4.0,135,Italian,True,True,True,u'no',40.0750524,-75.2945235
qma1sGQv7ArUtzuUTQElRg,Katie's Pizza & Pasta Osteria,Town and Country,MO,4.0,313,Pasta Shops,False,True,True,'no',38.62468,-90.5150663
zjQDk4tZyhEroyqtkgvx0g,The Cobblestone Eatery and Drinkery,Lebanon,IL,3.5,52,American (Traditional),False,True,False,u'free',38.6041071,-89.8085329
adb1hOYICrJ1Ix8M0sRpbw,Kuzina By Sofia,Cherry Hill,NJ,3.0,125,Bakeries,True,True,True,'no',39.9124556,-75.0022657
kfGz2E7Y5FLXJyiKbQYfZg,The Irish Times,Philadelphia,PA,3.5,44,Beer,True,True,True,u'free',39.9403745,-75.1456109
H3JjbID9Zhukpqr9uupHAA,Jackson's Bar & Bistro - Nashville,Nashville,TN,3.0,402,Burgers,False,True,False,'no',36.1366299,-86.8004366
O5zuQH_YowDC-rsK8ZEXCA,Tin Drum Asia Cafe,Tampa,FL,3.0,62,Asian Fusion,False,False,False,'no',28.0451503082,-82.6812278379
jsQQu9rVerR3OGxIa0hRQQ,Kelly's Taproom,Bryn Mawr,PA,3.0,63,Beer Bar,False,False,False,u'free',40.024588,-75.3242387
Hp3Ony7yW60VPuWHQFIIHA,Frady's One Stop Food Store,New Orleans,LA,4.5,73,Delis,False,True,False,'no',29.963974,-90.0426042
UX3eq0WsVva-cqlVrzyzFg,Cantina Los Tres Hombres,Sparks,NV,3.0,284,Mexican,True,True,True,u'no',39.5351105,-119.7548567
Yas-A9Jf07TJCIcgZny04w,China City Restaurant,Saint Petersburg,FL,2.5,14,Chinese,True,False,True,,27.7846206,-82.6383517
aSJdDcspNCf-2oNF2E6SJQ,White Castle,Jennings,MO,2.0,6,American (Traditional),True,,,,38.7061191433,-90.2701565031
hDiCHlTXKGUj1Yh4tq223w,Pasquales,Indianapolis,IN,3.0,26,Pizza,False,False,False,'free',39.7132613,-86.2360801
GInRkBWvuyJCjFVHYdzkPQ,Licata's Italian Deli,Pottstown,PA,4.5,8,Italian,,,,,40.2427158,-75.6180811
JQ75_672GKJQ3tK1togIWw,Golden Capital Restaurant,Sherwood Park,AB,3.5,8,Chinese,True,,,,53.5126039502,-113.3179124712
sophKEDc2rBDe-cuOaJDkA,365 Caffe Italiano,Wesley Chapel,FL,4.5,127,Breakfast & Brunch,True,True,True,'free',28.187946572,-82.3500558385
18eWJFJbXyR9j_5xfcRLYA,Siam Elephant,Carpinteria,CA,4.5,460,Thai,True,True,True,u'no',34.3965102,-119.5216815
PdMXmOWDRHICAx6SLgu1dQ,24,Philadelphia,PA,3.5,111,Italian,True,True,True,u'free',39.9515211,-75.1798731
KsDY9IYqvumohkp74w5i6A,Jersey Mike's Subs,Voorhees,NJ,4.0,21,Fast Food,True,,False,'free',39.848349,-74.97713
VK5NEKDHnZG8YcAw2JpaWw,Spring Hollow Golf Club,Spring City,PA,3.0,29,Golf,False,True,True,u'free',40.185507,-75.574882
dD2p903p8lU0IgXT3OFluA,Edgehill Cafe,Nashville,TN,3.5,245,Breakfast & Brunch,False,True,False,'free',36.1429685,-86.7923549
dBCNUSbz5-8nQNrxWo5deg,Blue Sage Vegetarian Grille,Southampton,PA,4.5,572,Vegan,True,False,True,u'no',40.1751076427,-75.0432257715
6mCsrUp9Vl4iXMbOxWtVjA,Dosa Hut Indian Grill,Nashville,TN,4.0,99,Indian,None,False,False,u'free',36.0810108,-86.7280648
71U7MxQEhwitJOm4CQpRwQ,KELP Sushi Joint,Tampa,FL,4.0,325,Japanese,True,True,True,u'free',27.920067,-82.4989209
mYbEGFsRcA0tfUNSYcBJMA,Golden River Restaurant,Riverside,NJ,5.0,8,American (New),False,,False,,40.0377027,-74.9592809
Mt1FB8hM4XTi3Tk4i0q5gQ,Nicola's Pizza,Lambertville,NJ,4.0,54,Pizza,True,True,False,'no',40.3664177,-74.9416785
_-SSObHzljeA11HAF0lIrQ,Hardee's,Tampa,FL,2.5,27,Fast Food,False,False,False,'no',27.9955205,-82.512474
2DsplH_vy4GCcEnVpn0AbA,Cafe Olivia,Indianapolis,IN,4.5,34,Sandwiches,False,True,False,u'free',39.768973,-86.153309
sWCCxY1-9B1FGlSVeQvnHg,CD Roma Restaurant,St Petersburg,FL,4.0,125,Wine Bars,True,True,False,u'free',27.7854888011,-82.7302946082
wcpL6sD6jKsBO0tbdK2KEA,McDonald's,Fishers,IN,2.0,34,Coffee & Tea,True,False,False,u'free',39.9575816,-86.0106627
k6NkyANDoAMSNpa9_VD8IQ,Rosa Mezcal,New Orleans,LA,4.0,76,Mexican,False,False,False,u'free',29.9316559894,-90.0736488057
ZH-D4qbLggBSvwpF0zXrQQ,The Original Pancake House,Boise,ID,4.0,155,Breakfast & Brunch,False,False,False,u'free',43.6192456,-116.2546881
yX-eHIG--H3geTNWZ2Q6SA,Crush Gourmet Raspados,Tucson,AZ,5.0,5,Shaved Ice,,,,,32.2436522,-110.8859797
zIDuAuwyaLmNwv4k18mbwA,India Palace,Indianapolis,IN,3.5,167,Indian,True,False,True,u'no',39.8317759,-86.2404209
yQhu3LbnB2gQgrquHZ_S6Q,Saladworks,Newtown,PA,3.0,42,Soup,True,False,False,u'no',40.2340046,-74.9414872286
ZfWVso8VlT0VN14rxVHccQ,Candida's Pizza,Ambler,PA,2.5,22,Pizza,True,False,False,u'free',40.154294,-75.2229125
Gki1ureeRKqlIkQ-AELDVg,Brugada,Nashville,TN,3.5,49,Dance Clubs,True,False,True,'free',36.163323,-86.7765917
L0-MS0MbQhEWAPLkjCqhpg,O'Shucks Seafood & Grill,Madeira Beach,FL,3.5,29,Tacos,False,True,,u'free',27.7852179,-82.7821118
q2N2KLhAeD0c0p-ryI3uDg,HotBox Pizza,Brownsburg,IN,3.5,14,Pizza,,,False,,39.85806,-86.390022
q4m9o8LDJRrdU1DcgcAm3w,Auntie Anne's,Clearwater,FL,2.5,10,Pretzels,True,,,,28.0173889,-82.734549
JomDoQafikclSVVCPkWjnA,Cedar Park Cafe,Philadelphia,PA,4.0,301,Diners,True,False,False,u'no',39.94796,-75.22198
gI34hM-873fwF1XQ8hOaSg,Joe’s Pizza and Pasta,Godfrey,IL,4.0,17,Salad,True,True,True,,38.9491828,-90.1903059
EjzWyITI75CKSKb6RGCG_Q,Sonny's BBQ,Tampa,FL,3.0,11,Barbeque,False,False,False,u'no',27.9958415,-82.5722699
1ddqdY_piKp-abaZ-bGRSA,Crescent City Steak House,New Orleans,LA,3.5,226,Steakhouses,False,False,True,u'no',29.9733253,-90.0810244
clOOOBYvd1aUcFxA9uhFjQ,Tony Sopranos Pizza,Florence Township,NJ,3.0,21,Pizza,True,False,False,'no',40.1198350243,-74.8050415413
lCBLhf37pnkyZ-1MWNF3ag,Gandolfo's New York Deli,Tampa,FL,2.5,23,Delis,False,True,False,'free',28.0642084807,-82.5053286552
0pMj5xUAecW9o1P35B0AMw,Wawa,Norristown,PA,3.5,8,Coffee & Tea,True,,,u'free',40.141292,-75.389286
MVmJuns9ZD9QLGltc0Am8g,Triple R's Smokehouse,Mascoutah,IL,4.5,8,Barbeque,False,True,False,,38.4935850144,-89.8207885399
l7gFSHojInQCglAVbv2_FQ,Tony luke's,Glassboro,NJ,2.5,20,Sandwiches,False,False,False,u'free',39.7053901,-75.1136931
RuBWR6CAgVi7iWR8LHUi6A,Lee House,Edmonton,AB,4.0,30,Barbeque,True,False,True,,53.551925,-113.4896661
gl9APAes1BYYt_8UsDVsPg,Ted's Luncheonette,Largo,FL,4.0,37,Breakfast & Brunch,False,False,False,'no',27.9278613,-82.7961982
5EGhvgDt_E-JPl4EhQkOtg,Edgehill Cafe,Nashville,TN,4.0,7,Coffee & Tea,False,True,False,u'free',36.024589,-86.71193
gyUBYwpUO_u0nqZdre4l1g,Shanghai Express,Marlton,NJ,4.0,74,Chinese,True,False,False,'no',39.916113059,-74.9215189617
wMyHVb54Ne9SNasa4kjOCg,Carnivore,St. Louis,MO,4.5,281,Breakfast & Brunch,True,True,True,u'free',38.6184117,-90.2741825
4FaYG9qKDpDyr68bKmaIEw,Capitol Cellars,Boise,ID,4.0,176,Wine Bars,False,True,True,u'free',43.6135729,-116.1999038
rqaIe-61HKlWaGYmVwlw8Q,Petite 4,Boise,ID,4.5,121,French,None,True,True,'no',43.6046712,-116.22804
kq5Ghhh14r-eCxlVmlyd8w,The Coventry Deli,Philadelphia,PA,4.0,65,Delis,True,True,False,,39.953291,-75.173645
MYoRNLb5chwjQe3c_k37Gg,Sean Thorntons Public House,Philadelphia,PA,3.5,6,Irish Pub,True,False,False,u'no',39.988107,-75.105553
pP4q0Mym-qt20nRqTKbzhQ,Morton's The Steakhouse,Philadelphia,PA,3.5,149,Steakhouses,False,False,True,u'no',39.949603,-75.1649701595
L7mbUPFMAfetY0fzuYtZ_g,Dunkin',Delran,NJ,3.0,7,Donuts,True,False,,u'free',40.0153779791,-74.9543424694
7Ct4QuWaY63DkAOXqEiVGA,Hong Kong Chinese Restaurant,Glenolden,PA,3.0,18,Chinese,True,False,False,,39.9033171,-75.2844083
Wc-c_hQK4vFCl9keeVTUZw,Felix's Restaurant & Oyster Bar,New Orleans,LA,3.5,255,Cajun/Creole,True,True,False,u'free',30.023792,-90.1136223
c6xOzTbNqD-1g9PoxAh4DQ,The Wine Loft,Nashville,TN,3.0,36,Tapas Bars,,False,,,36.1520443,-86.7846698
YhQAQhG1IkXJH7oLZMbM9w,Del Taco,Sparks,NV,1.5,60,Fast Food,True,True,False,'no',39.5836527,-119.740935
qMmEEvmRvcyJUD5SrKNCtA,King Ribs Bar-B-Q,Indianapolis,IN,3.0,20,Barbeque,True,False,False,'paid',39.8540036,-86.2406392
qS4CaO_u_vMrTl31XJto1A,Szechuan Paramount Restaurant,Edmonton,AB,3.0,25,Buffets,True,False,True,'no',53.5878652,-113.4915257
NVpbPRDvfwjb85CJwWE0nQ,China Wok,Huntingdon Valley,PA,4.0,55,Chinese,True,False,True,,40.0903977316,-75.0926760348
LVteL0Rnh2E_yOFCLJUPhg,Double Decker Pizza - Media,Media,PA,4.0,88,Pizza,True,False,False,'free',39.916169,-75.382347
VS4iEul7Rp4jJGcNcKu4FA,Brew House Pub & Grill,Reno,NV,3.0,6,American (Traditional),False,False,True,u'free',39.4772227,-119.7930507
HjLYCBxJti8V-hsP_yVZ3w,Taj Mahal Homestyle Indian & Pakistani Cuisine,Boise,ID,4.0,280,Vegan,True,True,True,u'free',43.6161949628,-116.2027077
Iuir7lUtx-LMhYtStwyf3Q,Another Broken Egg Cafe,Indianapolis,IN,4.0,26,American (Traditional),True,True,,,39.904151,-86.083809
vVm2qH6n4tWzN_qv6PBIVw,The Humming Bird Jerk house,Tampa,FL,3.5,32,Caribbean,True,,,,28.130283,-82.364992
skN2XhKXlcjf53uIwzAedw,Burger Up - Franklin,Franklin,TN,3.5,329,Burgers,True,True,False,'free',35.9459704793,-86.8279486659
du_yelFmWOZDEyIAE-jdsQ,Taco Del Mar,New Orleans,LA,2.0,9,Mexican,True,False,False,,29.9522480802,-90.0782639989
nePPSHdai8L7aWmXwOZHEg,Stokehold Restaurant,New Orleans,LA,4.5,13,Breweries,False,True,False,'free',29.9170045,-90.0982621
vLT1KtrA9bWvjFOg-0xVIg,Pieology Pizzeria,Goleta,CA,3.5,131,Gluten-Free,True,True,False,u'no',34.4304533,-119.8723449
y1HgVnt4K5owmYXC5yXLGg,Flambo Caribbean Restaurant,Philadelphia,PA,4.5,138,Trinidadian,None,False,True,u'free',39.9686973,-75.1606146
jBCgQ6nZDsMCWU7eaSxOpw,Whaley's Blazin BBQ,Lutz,FL,4.5,58,Sandwiches,False,False,False,u'no',28.137927,-82.4626332
hfN3l0gJ-XszD1XFGNvA6A,Akira,Collingswood,NJ,3.0,40,Japanese,True,False,True,u'no',39.91576,-75.068382
vo12FJ4dAdP8Jr4ctFYRkg,Painturo's,Mount Juliet,TN,4.0,46,Pizza,False,True,False,u'no',36.2244538,-86.5418712
8P7YOM9ThhTvLqXfSWRcRA,Noodles & Company,Creve Coeur,MO,3.5,65,Comfort Food,True,True,False,'free',38.6735532,-90.4204985
I2CxrvM0BGH1svfxqGGD2g,M.L.Rose Craft Beer & Burgers - Melrose,Nashville,TN,3.5,472,Automotive,False,True,False,u'free',36.1226231735,-86.7761365195
wMJlbZt2vOTG_FV96gkRVA,Dunkin',Cherry Hill,NJ,3.5,6,Donuts,None,False,,'free',39.9374871,-75.0363126
RrqRin8BYGrTlJbCDwtLzA,Wawa,Philadelphia,PA,3.5,50,Delis,True,False,False,u'free',39.9510885597,-75.1989988336
Nolwnmtnt5QeDGlS0bsCGQ,Five Guys,Sherwood Park,AB,4.0,37,Burgers,True,False,False,u'no',53.5126210396,-113.3219998596
25ZRypSbZUHrPe6PFYQ2sw,Quiznos,Boise,ID,3.5,5,Fast Food,False,True,False,u'free',43.6048735,-116.2900126
IgNDlyLERBwFGphgcC5VDQ,Cosi,Philadelphia,PA,2.5,63,Sandwiches,False,True,False,u'free',39.9487514826,-75.1604487143
2vAqYNN86VWXZiy2E96-TQ,Chick-fil-A,Tucson,AZ,3.0,13,Event Planning & Services,False,,False,u'free',32.2324455,-110.9516985
wUEbysNWCtMSQAio6Ktn6Q,Lucianis Pizzeria & GRILL,Fort Washington,PA,3.0,22,Pizza,True,False,False,,40.138836,-75.1952339
W4ZEKkva9HpAdZG88juwyQ,Mr. B's Bistro,New Orleans,LA,4.0,2064,Breakfast & Brunch,True,False,True,u'free',29.9543868,-90.0683629
fVPPZWf5QghlCLYRYec1rg,China Sunrise Restaurant,Tucson,AZ,3.5,12,Chinese,,True,False,u'no',32.3088305,-110.8454971
vuL3QCjFZ7lU5LMdUAmZ9Q,Subway,Wayne,PA,1.5,5,Sandwiches,,,,,40.0442635,-75.3993543
eFMPUHyo-XKACgJx46unaA,"Dutch Oven Bakery, Inc",Limerick,PA,2.5,8,Bakeries,,,,,40.219679,-75.508814
3swM60bulnut1d4AZti80Q,Rockabilly Grill,Tucson,AZ,3.5,37,American (New),False,True,False,'free',32.2739894,-110.9775344
4fUok5d5vgdQEb1Bzzg0rA,Olive Garden Italian Restaurant,Kenner,LA,3.5,115,Italian,True,False,False,'free',30.0200051249,-90.2493493809
bdth7r1brx9yRU7sYwF9jQ,Nippon Tei,Ballwin,MO,4.0,254,Japanese,False,False,True,u'no',38.596068,-90.493565
g7GCbnZC_HKO0ybNt7NXBw,Popeyes Louisiana Kitchen,Nashville,TN,1.0,6,Chicken Wings,None,,,,36.202427,-86.692898
a4BzM4nqUzJRqszzEV1fJQ,Italian Style! Italian Restaurant,Franklin,TN,3.5,5,Italian,,,True,u'free',35.9173052,-86.8296648
5cz1XbgalpQ89gsNQwneVQ,Portofino's Italian Kitchen,Tampa,FL,4.0,59,Pizza,True,False,True,'free',27.9955961525,-82.5828616138
iNMdSi5bmvGSGeRQiUW4dw,Wendy's,Tucson,AZ,2.5,14,Fast Food,True,False,False,u'no',32.1637404,-110.9167218
rBE5TT_ndOOczNBrbRnJwA,Dio Modern Mediteranean,Tampa,FL,4.0,325,Greek,False,True,False,u'free',27.9491200666,-82.458398826
oRZzKWdyMQld6N_y4UWkAg,Terra Sur Cafe,Tampa,FL,4.0,316,Latin American,True,None,False,u'no',28.0819277157,-82.5391477434
biGIDbCGsAZJ-Y4zyV_b_A,Taza Mediterranean Grill,Brandon,FL,4.5,65,Vegan,True,False,False,'no',27.940439,-82.266787
SSZDGl2J-CEyIzuIbEiYNQ,Caleco's Bar & Grill,Saint Louis,MO,3.0,532,American (New),False,False,True,'free',38.62644,-90.1897829
_Oksx3ALgKLRVxeAR8l_qA,V-Trap Kitchen and Lounge,Wilmington,DE,5.0,13,Mexican,True,True,True,u'no',39.7506101734,-75.5708500743
LKGlZW0mmuoXvKB04FSP-A,Crab Du Jour,Turnersville,NJ,3.5,26,Seafood,None,,False,u'free',39.7566327,-75.0463982
dUctvEfHQccW_uxtRup2QQ,Tsunami Japanese Steakhouse,Saint Petersburg,FL,3.0,212,Steakhouses,False,False,True,'no',27.7899621,-82.7262212
TSgZB6PkWFjmasewVkySjA,Bar-B-Q Heaven,Indianapolis,IN,3.0,10,Barbeque,False,False,True,u'no',39.8104692,-86.1413134
kpFgC_cTU2yBPi-G_vFHTA,Thai King,Indianapolis,IN,4.5,7,Thai,True,,,,39.9060335,-86.0639725
ByTZJsTDDhvOYKCj7uoy4w,Rumours Wine and Art Bar,Nashville,TN,3.0,29,Arts & Entertainment,False,True,True,u'no',36.1271133,-86.7889412
qWZimITbVwNSGJZsuM47-Q,Pho Orchid Uptown,New Orleans,LA,3.5,81,Vietnamese,False,True,True,u'no',29.9345207214,-90.0806121826
L_sXNadtVHjxMw7Yhvkj9Q,Naoki Ramen,Philadelphia,PA,4.0,92,Ramen,False,False,True,u'free',39.955454,-75.1549
RJPRi1pwocHNZr9ISz_P-A,National Underground,Nashville,TN,2.5,126,Music Venues,False,True,False,u'free',36.1617952,-86.7744663
micimc15zJloGJaktAHBsQ,Nacho Mama's Mexican Grill,New Orleans,LA,2.5,14,Mexican,False,False,False,u'no',30.0237817,-90.0608272
CjkxTRergWcYWb4SVW3gxw,Smokin' Out,Holiday,FL,4.5,88,American (Traditional),False,False,False,'no',28.20766,-82.740475
PfusNFPwZFcJGHgfZMw2RQ,Basically Buttercream Bakery & Cafe,Brownsburg,IN,2.5,8,Bakeries,True,,,,39.85429,-86.39273
K5ffo0hkwhG33BDNQrJF6A,Slate Bleu Restaurant,Doylestown,PA,4.0,105,French,False,True,True,u'free',40.3072739,-75.1299259
Ojd913yxClnEwQSthSd8XQ,BarBurrito - South Edmonton,Edmonton,AB,3.5,8,Fast Food,True,,False,,53.4531516,-113.48298
oQYZ3j2H758y07p4RpCWug,August Rhodes Bakery,Tucson,AZ,4.5,89,Event Planning & Services,None,True,False,u'free',32.2627192,-110.9446296
3Kj0DlqXWTGqi6GUsM0Nfg,El Rancho Mexican Grill,Port Richey,FL,2.5,9,Mexican,False,False,False,u'no',28.2867431,-82.7152898
lgu_KwQLd8TX2ewsNIzsjA,K-Bop STL,St Louis,MO,4.5,69,Food Trucks,True,True,False,u'free',38.6549760334,-90.2968843281
HuDNHqKv9n1mWpe4BqCnwA,Minas Pizza,Philadelphia,PA,3.0,54,Pizza,True,False,False,u'no',40.0352350987,-75.2167929785
XQnb4KnTqO-QdvEFYpcwAA,Domino's Pizza,Westwego,LA,2.5,11,Chicken Wings,True,,,,29.8968561,-90.1409146
H2nFgEFitRk7ltE8IRH0xA,Taco Bell,Tampa,FL,2.5,42,Tex-Mex,True,False,False,'no',27.944918,-82.523213
Y2NFeGtConx1qciSPKcRlA,Reginelli's Pizzeria - Closed,New Orleans,LA,3.5,171,Sandwiches,True,True,False,u'free',29.9233127,-90.0875812
koeubKPpi6ax4FDh7_zcWg,Palo De Azucar Cafe,Trenton,NJ,5.0,5,Cafes,,,,,40.2071578,-74.7499323386
A6FDSdfwLPgl2T3ayKllqQ,Chili's Texas Grill,Edmonton,AB,2.5,20,Sports Bars,False,False,True,u'no',53.5399983,-113.6163226
BxR5hjyBnJZrm_nnaCtGQw,The Lunar Inn,Philadelphia,PA,4.5,29,Beer,False,True,False,u'free',39.9822933,-75.1031599
T9n_LqUUhC2b1ALhg57Y5Q,Texas Roadhouse,Bensalem,PA,4.0,240,Steakhouses,False,False,False,u'no',40.09165,-74.93997
slie9368A_rG70_1Wxe50g,Domino's Pizza,Tucson,AZ,2.5,27,Food Delivery Services,True,False,False,'no',32.2644762747,-110.9259400061
_NhT0A3LUEd75L_cEXf2_A,Season's Pizza,Wilmington,DE,3.0,7,Pizza,None,,False,,39.7457361,-75.6098744
4TQMOy00KD_54xSFwKgMZw,Ndulge,Philadelphia,PA,3.5,15,Thai,,True,False,u'no',40.025842293,-75.2243893677
n1HOCV74TBVZdQdOUgp9xA,Moe's Southwest Grill,Sicklerville,NJ,2.0,50,Tex-Mex,False,False,False,'no',39.7357834,-75.0083576
NQSnr4RPUScss607oxOaqw,Chase's Hop Shop,Philadelphia,PA,4.5,116,Chicken Wings,None,True,False,u'free',40.0603863,-75.0845897
